KEGG Gene ID	KEGG Pathway ID
5889	hsa03440|hsa03460
5890	hsa03440
5892	hsa03440
5893	hsa03440
5894	hsa01521|hsa01522|hsa04010|hsa04012|hsa04014|hsa04015|hsa04022|hsa04024|hsa04062|hsa04068|hsa04071|hsa04072|hsa04140|hsa04150|hsa04151|hsa04210|hsa04218|hsa04270|hsa04360|hsa04370|hsa04371|hsa04510|hsa04540|hsa04550|hsa04613|hsa04625|hsa04630|hsa04650|hsa04660|hsa04662|hsa04664|hsa04666|hsa04720|hsa04722|hsa04726|hsa04730|hsa04810|hsa04910|hsa04912|hsa04914|hsa04915|hsa04916|hsa04917|hsa04919|hsa04921|hsa04926|hsa04928|hsa04929|hsa04935|hsa05010|hsa05022|hsa05034|hsa05132|hsa05152|hsa05160|hsa05161|hsa05163|hsa05164|hsa05165|hsa05167|hsa05170|hsa05200|hsa05205|hsa05206|hsa05207|hsa05208|hsa05210|hsa05211|hsa05212|hsa05213|hsa05214|hsa05215|hsa05218|hsa05219|hsa05220|hsa05221|hsa05223|hsa05224|hsa05225|hsa05226|hsa05230|hsa05231|hsa05235
5896	hsa04068|hsa05340
5897	hsa04068|hsa05340
5898	hsa04014|hsa04015|hsa04072|hsa05132|hsa05200|hsa05210|hsa05212
58985	hsa04060|hsa04061|hsa04630
5899	hsa04014|hsa04015|hsa04072|hsa05200|hsa05210|hsa05212
59	hsa04270|hsa04371|hsa04926
5900	hsa04014|hsa04015|hsa04072|hsa05200|hsa05210|hsa05212|hsa05231
5901	hsa03008|hsa03013|hsa03250|hsa05166
5902	hsa05166|hsa05203
5903	hsa03013|hsa03250|hsa05014
5905	hsa03013
5906	hsa04010|hsa04014|hsa04015|hsa04024|hsa04062|hsa04510|hsa04530|hsa04611|hsa04670|hsa04720|hsa04722|hsa04934|hsa04972|hsa05211|hsa05417
59067	hsa04060|hsa04630|hsa04659|hsa05321
5908	hsa04010|hsa04014|hsa04015|hsa04024|hsa04062|hsa04510|hsa04611|hsa04670|hsa04720|hsa04722|hsa04934|hsa04972|hsa05211|hsa05417
59082	hsa04621
5909	hsa04015
5914	hsa04659|hsa04915|hsa05200|hsa05202|hsa05221
5915	hsa05200|hsa05222|hsa05223|hsa05226
5917	hsa00970
5921	hsa04010|hsa04014|hsa04360
5922	hsa04010|hsa04014|hsa05203
5923	hsa04010|hsa04014|hsa04510
5924	hsa04010|hsa04014
5925	hsa01522|hsa04110|hsa04218|hsa04934|hsa05160|hsa05161|hsa05163|hsa05165|hsa05166|hsa05167|hsa05169|hsa05200|hsa05203|hsa05207|hsa05212|hsa05214|hsa05215|hsa05218|hsa05219|hsa05220|hsa05222|hsa05223|hsa05224|hsa05225|hsa05226
59272	hsa04614|hsa04974|hsa05171
59277	hsa04360
5928	hsa04218
59283	hsa04010|hsa04260|hsa04261|hsa04921|hsa05410|hsa05412|hsa05414
59284	hsa04010|hsa04260|hsa04261|hsa04921|hsa05410|hsa05412|hsa05414
59285	hsa04010|hsa04260|hsa04261|hsa04921|hsa05410|hsa05412|hsa05414
5929	hsa04934
593	hsa00280|hsa00640|hsa01100
5932	hsa03440
5933	hsa04110|hsa04218|hsa04350|hsa05165|hsa05203
5934	hsa04068|hsa04110|hsa04151|hsa04218|hsa05165|hsa05203
59340	hsa04080
59341	hsa04218|hsa04750|hsa05418
59343	hsa03013|hsa04310
59345	hsa04014|hsa04062|hsa04151|hsa04371|hsa04713|hsa04723|hsa04724|hsa04725|hsa04726|hsa04727|hsa04728|hsa04926|hsa05032|hsa05034|hsa05163|hsa05167|hsa05170|hsa05200
59348	hsa05168
59350	hsa04080|hsa04926
59352	hsa04310
594	hsa00280|hsa00640|hsa01100
5948	hsa04977
594855	hsa04721
594857	hsa04080
595	hsa01522|hsa04068|hsa04110|hsa04115|hsa04151|hsa04152|hsa04218|hsa04310|hsa04340|hsa04371|hsa04390|hsa04510|hsa04530|hsa04630|hsa04917|hsa04919|hsa04921|hsa04933|hsa04934|hsa04936|hsa05160|hsa05162|hsa05163|hsa05165|hsa05166|hsa05167|hsa05169|hsa05200|hsa05203|hsa05205|hsa05206|hsa05207|hsa05210|hsa05212|hsa05213|hsa05214|hsa05215|hsa05216|hsa05218|hsa05219|hsa05220|hsa05221|hsa05222|hsa05223|hsa05224|hsa05225|hsa05226|hsa05416
5957	hsa04744
5959	hsa00830|hsa01100
596	hsa01521|hsa01522|hsa01524|hsa04064|hsa04066|hsa04071|hsa04115|hsa04140|hsa04141|hsa04151|hsa04210|hsa04215|hsa04217|hsa04261|hsa04340|hsa04510|hsa04621|hsa04630|hsa04722|hsa04725|hsa04915|hsa04928|hsa04933|hsa05014|hsa05022|hsa05131|hsa05132|hsa05145|hsa05152|hsa05161|hsa05162|hsa05168|hsa05169|hsa05170|hsa05200|hsa05206|hsa05207|hsa05210|hsa05215|hsa05222|hsa05226|hsa05417|hsa05418
5962	hsa04530|hsa04810|hsa05205|hsa05206
5966	hsa04014|hsa05202|hsa05203
597	hsa04064|hsa04210|hsa05202|hsa05221
5970	hsa01523|hsa04010|hsa04014|hsa04024|hsa04062|hsa04064|hsa04066|hsa04071|hsa04137|hsa04151|hsa04210|hsa04211|hsa04218|hsa04380|hsa04613|hsa04620|hsa04621|hsa04622|hsa04623|hsa04625|hsa04657|hsa04658|hsa04659|hsa04660|hsa04662|hsa04668|hsa04722|hsa04917|hsa04920|hsa04926|hsa04931|hsa04932|hsa04933|hsa04936|hsa05010|hsa05022|hsa05030|hsa05120|hsa05130|hsa05131|hsa05132|hsa05133|hsa05134|hsa05135|hsa05140|hsa05142|hsa05145|hsa05146|hsa05152|hsa05160|hsa05161|hsa05162|hsa05163|hsa05164|hsa05165|hsa05166|hsa05167|hsa05168|hsa05169|hsa05170|hsa05171|hsa05200|hsa05202|hsa05203|hsa05207|hsa05208|hsa05212|hsa05215|hsa05220|hsa05221|hsa05222|hsa05235|hsa05321|hsa05415|hsa05417|hsa05418
5971	hsa04010|hsa04064|hsa04380|hsa04625|hsa05166|hsa05169
5972	hsa04614|hsa04924|hsa05415
5973	hsa00520|hsa01100
5976	hsa03013|hsa03015
5978	hsa04550|hsa05016
5979	hsa04020|hsa05200|hsa05216|hsa05223|hsa05230
598	hsa01521|hsa01524|hsa04014|hsa04064|hsa04115|hsa04137|hsa04140|hsa04151|hsa04210|hsa04215|hsa04621|hsa04630|hsa05012|hsa05014|hsa05022|hsa05131|hsa05145|hsa05162|hsa05166|hsa05168|hsa05170|hsa05200|hsa05202|hsa05212|hsa05220|hsa05222|hsa05225|hsa05417
5980	hsa01524|hsa03460
5981	hsa03030|hsa03420|hsa03430
5982	hsa03030|hsa03420|hsa03430
5983	hsa03030|hsa03420|hsa03430
5984	hsa03030|hsa03420|hsa03430
5985	hsa03030|hsa03420|hsa03430
5986	hsa00514|hsa04330|hsa05165
599	hsa05206
5993	hsa04612|hsa05152|hsa05340
5994	hsa04612|hsa05152|hsa05340
5997	hsa04022|hsa04740|hsa04921
5998	hsa04360
60	hsa04015|hsa04145|hsa04210|hsa04390|hsa04510|hsa04520|hsa04530|hsa04611|hsa04613|hsa04670|hsa04714|hsa04810|hsa04919|hsa04921|hsa04971|hsa05014|hsa05100|hsa05110|hsa05130|hsa05131|hsa05132|hsa05135|hsa05164|hsa05205|hsa05225|hsa05410|hsa05412|hsa05414|hsa05416|hsa05418
6009	hsa04072|hsa04140|hsa04150|hsa04151|hsa04152|hsa04211|hsa04218|hsa04714|hsa04910|hsa04919|hsa05163|hsa05165|hsa05168|hsa05231
6010	hsa04744
6011	hsa04062|hsa04144|hsa04744
6013	hsa04080|hsa04926
6019	hsa04080|hsa04926
602	hsa04625|hsa04668
6023	hsa03008
6037	hsa05310
604	hsa04068|hsa05202|hsa05207
60401	hsa04060|hsa04064
6041	hsa04621|hsa05160|hsa05164|hsa05168
60412	hsa05132
60436	hsa04350
6048	hsa04141
60481	hsa00062|hsa01040|hsa01100|hsa01212
60482	hsa04725|hsa05231
60485	hsa04390|hsa04392
60489	hsa03250|hsa05170
60490	hsa00770|hsa01100|hsa01240
60495	hsa00531|hsa01100|hsa05205
60496	hsa00770|hsa01100
60559	hsa03060
6060	hsa03040
606495	hsa00520
6066	hsa03040
60673	hsa04136|hsa04140|hsa04211|hsa05010|hsa05014|hsa05016|hsa05017|hsa05022
60682	hsa04144
608	hsa04060|hsa04672
6091	hsa04360
6092	hsa04360
6093	hsa04022|hsa04024|hsa04062|hsa04071|hsa04270|hsa04350|hsa04360|hsa04510|hsa04530|hsa04611|hsa04670|hsa04810|hsa04921|hsa05130|hsa05131|hsa05135|hsa05163|hsa05200|hsa05205|hsa05206
6095	hsa04659|hsa04710|hsa05017|hsa05321
6096	hsa04710
6097	hsa04659|hsa04710|hsa05321
610	hsa04024|hsa04929
6100	hsa03040
6117	hsa03030|hsa03420|hsa03430|hsa03440|hsa03460
6118	hsa03030|hsa03420|hsa03430|hsa03440|hsa03460
6119	hsa03030|hsa03420|hsa03430|hsa03440|hsa03460
6120	hsa00030|hsa00040|hsa01100|hsa01200|hsa01230
6121	hsa00830|hsa01100
6122	hsa03010|hsa05171
6123	hsa03010|hsa05171
6124	hsa03010|hsa05171
6125	hsa03010|hsa05171
6128	hsa03010|hsa05171
6129	hsa03010|hsa05171
613	hsa05200|hsa05220
6130	hsa03010|hsa05171
6132	hsa03010|hsa05171
6133	hsa03010|hsa05171
6134	hsa03010|hsa05171
6135	hsa03010|hsa05171
6136	hsa03010|hsa05171
6137	hsa03010|hsa05171
6138	hsa03010|hsa05171
6139	hsa03010|hsa05171
6141	hsa03010|hsa05171
6142	hsa03010|hsa05171
6143	hsa03010|hsa05171
6144	hsa03010|hsa05171
6146	hsa03010|hsa05171
6147	hsa03010|hsa05171
6150	hsa03010
6152	hsa03010|hsa05171
6154	hsa03010|hsa05171
6155	hsa03010|hsa05171
6156	hsa03010|hsa05171
6157	hsa03010|hsa05171
6158	hsa03010|hsa05171
6159	hsa03010|hsa05171
6160	hsa03010|hsa05171
6161	hsa03010|hsa05171
6164	hsa03010|hsa05171
6165	hsa03010|hsa05171
6166	hsa03010|hsa05171
6167	hsa03010|hsa05171
6168	hsa03010|hsa05171
6169	hsa03010|hsa05171
6170	hsa03010|hsa05171
6171	hsa03010|hsa05171
6173	hsa03010|hsa05171
6175	hsa03010|hsa05171
6176	hsa03010|hsa05171
6181	hsa03010|hsa05171
6182	hsa03010
6183	hsa03010
6184	hsa00510|hsa00513|hsa01100|hsa04141
6185	hsa00510|hsa00513|hsa01100|hsa04141
6187	hsa03010|hsa05171
6188	hsa03010|hsa05130|hsa05132|hsa05171
6189	hsa03010|hsa05171
6191	hsa03010|hsa05171
6192	hsa03010|hsa05171
6193	hsa03010|hsa05171
6194	hsa01521|hsa03010|hsa04066|hsa04150|hsa04151|hsa04371|hsa04714|hsa04910|hsa05171|hsa05205
6195	hsa04010|hsa04114|hsa04150|hsa04714|hsa04720|hsa04722|hsa04914|hsa04931|hsa05135|hsa05207
619552	hsa05206
6196	hsa04010|hsa04114|hsa04150|hsa04714|hsa04720|hsa04722|hsa04914|hsa04931|hsa05135|hsa05207
6197	hsa04010|hsa04114|hsa04150|hsa04714|hsa04720|hsa04722|hsa04914|hsa04931|hsa05135|hsa05207
6198	hsa01521|hsa01522|hsa04012|hsa04066|hsa04140|hsa04150|hsa04151|hsa04152|hsa04211|hsa04213|hsa04350|hsa04371|hsa04666|hsa04714|hsa04910|hsa04931|hsa05131|hsa05163|hsa05165|hsa05170|hsa05200|hsa05205|hsa05207|hsa05210|hsa05212|hsa05221|hsa05224|hsa05225|hsa05226|hsa05231|hsa05235
6199	hsa01521|hsa01522|hsa04012|hsa04066|hsa04140|hsa04150|hsa04151|hsa04152|hsa04211|hsa04213|hsa04350|hsa04371|hsa04666|hsa04714|hsa04910|hsa04931|hsa05131|hsa05163|hsa05165|hsa05170|hsa05200|hsa05205|hsa05207|hsa05210|hsa05212|hsa05221|hsa05224|hsa05225|hsa05226|hsa05231|hsa05235
6201	hsa03010|hsa05171
6202	hsa03010|hsa05171
6203	hsa03010|hsa05171
6204	hsa03010|hsa05171
6205	hsa03010|hsa05171
6206	hsa03010|hsa05171
6207	hsa03010|hsa05171
6208	hsa03010|hsa05171
6209	hsa03010|hsa05171
6210	hsa03010|hsa05171
6217	hsa03010|hsa05171
6218	hsa03010|hsa05171
622	hsa00650|hsa01100
6222	hsa03010|hsa05171
6223	hsa03010|hsa05171
6224	hsa03010|hsa05171
6227	hsa03010|hsa05171
6228	hsa03010|hsa05171
6229	hsa03010|hsa05171
623	hsa04020|hsa04080|hsa04610|hsa04750|hsa04810|hsa05200
6230	hsa03010|hsa05171
6231	hsa03010|hsa05171
6232	hsa03010|hsa05171
6233	hsa03010|hsa04120|hsa04137|hsa05012|hsa05022|hsa05131|hsa05167|hsa05171
6234	hsa03010|hsa05171
6235	hsa03010|hsa05171
6237	hsa04010|hsa04014|hsa04015|hsa04024|hsa04072|hsa04137|hsa04140|hsa04218|hsa04360|hsa04371|hsa04625|hsa04810|hsa05132|hsa05205
6238	hsa04141
624	hsa04020|hsa04022|hsa04071|hsa04080|hsa04610|hsa04750|hsa04810|hsa04961|hsa05142|hsa05200
6240	hsa00230|hsa00240|hsa00480|hsa00983|hsa01100|hsa01232
6241	hsa00230|hsa00240|hsa00480|hsa00983|hsa01100|hsa01232|hsa04115
6249	hsa04150
6256	hsa03320|hsa04151|hsa04659|hsa04919|hsa04920|hsa04928|hsa04932|hsa04976|hsa05160|hsa05200|hsa05202|hsa05207|hsa05216|hsa05222|hsa05223|hsa05226|hsa05417
6257	hsa03320|hsa04659|hsa04919|hsa04920|hsa04928|hsa05200|hsa05202|hsa05207|hsa05216|hsa05222|hsa05223|hsa05226|hsa05417
6258	hsa03320|hsa04659|hsa04919|hsa04920|hsa04928|hsa05200|hsa05202|hsa05207|hsa05216|hsa05222|hsa05223|hsa05226|hsa05417
6259	hsa04310|hsa04360
6261	hsa04020|hsa04371|hsa04713|hsa04730|hsa04921|hsa05017|hsa05020|hsa05022
6262	hsa04020|hsa04024|hsa04260|hsa04261|hsa04371|hsa04713|hsa04911|hsa04921|hsa04972|hsa05020|hsa05022|hsa05410|hsa05412|hsa05414|hsa05415
6263	hsa04020|hsa04371|hsa04713|hsa04921|hsa04970|hsa05010|hsa05012|hsa05020|hsa05022
627	hsa04010|hsa04014|hsa04024|hsa04151|hsa04722|hsa05016|hsa05022|hsa05030|hsa05034
6272	hsa04142|hsa04722|hsa04979
6278	hsa04657
6279	hsa04657
6280	hsa04657
6281	hsa05132
629	hsa04610|hsa05150|hsa05171
6295	hsa04744
6296	hsa00650|hsa01100
6300	hsa01522|hsa04010|hsa04015|hsa04068|hsa04071|hsa04114|hsa04218|hsa04261|hsa04370|hsa04380|hsa04550|hsa04611|hsa04613|hsa04620|hsa04621|hsa04622|hsa04625|hsa04657|hsa04658|hsa04659|hsa04660|hsa04664|hsa04668|hsa04670|hsa04714|hsa04722|hsa04723|hsa04728|hsa04750|hsa04912|hsa04914|hsa04917|hsa04926|hsa04932|hsa04933|hsa04935|hsa04936|hsa05014|hsa05020|hsa05022|hsa05120|hsa05130|hsa05131|hsa05132|hsa05133|hsa05135|hsa05140|hsa05142|hsa05145|hsa05152|hsa05161|hsa05163|hsa05167|hsa05169|hsa05170|hsa05171|hsa05205|hsa05208|hsa05235|hsa05415|hsa05417|hsa05418
6301	hsa00970
6303	hsa00330|hsa01100|hsa04216
63036	hsa04972|hsa04974
6307	hsa00100|hsa01100
6309	hsa00100|hsa01100
6310	hsa04330|hsa05017|hsa05022
6311	hsa05014|hsa05017|hsa05022
6315	hsa05017
6317	hsa05146
6318	hsa05146
6319	hsa01040|hsa01100|hsa01212|hsa03320|hsa04152|hsa04936
632	hsa04928
6323	hsa04728
6324	hsa04261
6326	hsa04742
6328	hsa04742
6330	hsa04261
6331	hsa04261
6332	hsa04261
6335	hsa04742
6337	hsa04742|hsa04960
6338	hsa04742|hsa04960
6340	hsa04742|hsa04960
6342	hsa00120|hsa01040|hsa01100|hsa01212|hsa03320|hsa04146
6343	hsa04080|hsa04972|hsa04976
6344	hsa04080|hsa04972|hsa04976
6346	hsa04060|hsa04061|hsa04062
6347	hsa04060|hsa04061|hsa04062|hsa04621|hsa04657|hsa04668|hsa04933|hsa05135|hsa05142|hsa05144|hsa05163|hsa05164|hsa05168|hsa05171|hsa05323|hsa05417|hsa05418
6348	hsa04060|hsa04061|hsa04062|hsa04620|hsa05142|hsa05163|hsa05323|hsa05417
6349	hsa04060|hsa04061|hsa04062|hsa04620|hsa05142|hsa05163|hsa05323|hsa05417
635	hsa00260|hsa00270|hsa01100
6351	hsa04060|hsa04061|hsa04062|hsa04064|hsa04620|hsa04623|hsa05163
6352	hsa04060|hsa04061|hsa04062|hsa04620|hsa04621|hsa04623|hsa04668|hsa05020|hsa05120|hsa05131|hsa05142|hsa05163|hsa05164|hsa05168|hsa05323|hsa05417
6354	hsa04060|hsa04061|hsa04062|hsa04657
6355	hsa04060|hsa04061|hsa04062
6356	hsa04060|hsa04061|hsa04062|hsa04657|hsa05310
6357	hsa04060|hsa04061|hsa04062|hsa04064
6358	hsa04060|hsa04061|hsa04062
6359	hsa04060|hsa04061|hsa04062
636	hsa03250
6360	hsa04060|hsa04061|hsa04062
6361	hsa04060|hsa04061|hsa04062|hsa04625|hsa04657
6362	hsa04060|hsa04061|hsa04062
6363	hsa04060|hsa04061|hsa04062|hsa04064
6364	hsa04060|hsa04061|hsa04062|hsa04657|hsa04668|hsa05323
6366	hsa04060|hsa04061|hsa04062|hsa04064
6367	hsa04060|hsa04061|hsa04062|hsa04625
6368	hsa04060|hsa04061|hsa04062
6369	hsa04060|hsa04061|hsa04062
637	hsa01524|hsa04071|hsa04115|hsa04210|hsa04215|hsa04217|hsa04650|hsa04932|hsa05010|hsa05014|hsa05022|hsa05152|hsa05160|hsa05161|hsa05162|hsa05163|hsa05164|hsa05167|hsa05168|hsa05169|hsa05170|hsa05200|hsa05416|hsa05417
6370	hsa04060|hsa04061|hsa04062|hsa04672
6372	hsa04060|hsa04061|hsa04062|hsa04657|hsa04668|hsa05133|hsa05323
6373	hsa04060|hsa04061|hsa04062|hsa04620
6374	hsa04060|hsa04061|hsa04062|hsa04657|hsa04668|hsa05133|hsa05323
6375	hsa04060|hsa04061|hsa04062
6376	hsa04060|hsa04061|hsa04062|hsa04668|hsa05163
638	hsa01522
6382	hsa04512|hsa04514|hsa05144|hsa05205|hsa05418
63826	hsa00260|hsa00470|hsa01100
6383	hsa04514|hsa05144|hsa05205|hsa05418
6385	hsa04512|hsa04514|hsa05205|hsa05418
6387	hsa04060|hsa04061|hsa04062|hsa04064|hsa04360|hsa04670|hsa04672|hsa04810|hsa05163|hsa05200|hsa05323
63875	hsa03010
6389	hsa00020|hsa00190|hsa01100|hsa01200|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
63893	hsa04120
6390	hsa00020|hsa00190|hsa01100|hsa01200|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
6391	hsa00020|hsa00190|hsa01100|hsa01200|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
63916	hsa05100|hsa05131|hsa05132|hsa05135
63917	hsa00512|hsa00514|hsa01100
6392	hsa00020|hsa00190|hsa01100|hsa01200|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
63923	hsa04151|hsa04510|hsa04512|hsa05165|hsa05206
63924	hsa04923
63931	hsa03010
63934	hsa05168
6396	hsa03013|hsa04141|hsa04150|hsa05014
63970	hsa04115|hsa04210
63976	hsa00310|hsa01100|hsa04714
6400	hsa04141
64005	hsa05130
6401	hsa04514|hsa04668|hsa04933|hsa05143|hsa05144|hsa05417|hsa05418
6402	hsa04514
6403	hsa04514|hsa04613|hsa05144|hsa05150|hsa05171|hsa05417
6404	hsa04514|hsa04613|hsa05150
6405	hsa04360
64064	hsa00280|hsa00650|hsa01100
64065	hsa04115
64077	hsa00190
64080	hsa00030|hsa01100
64087	hsa00280|hsa01100
64098	hsa04510
641	hsa03440|hsa03460
64101	hsa04360|hsa04514
64106	hsa04080
64109	hsa04060|hsa04630
64111	hsa04080
64115	hsa04514
64116	hsa04216|hsa05010|hsa05012
64121	hsa04140|hsa04150|hsa05131
64127	hsa04621|hsa04668|hsa05152|hsa05321
64131	hsa00532|hsa00534|hsa01100
64132	hsa00532|hsa00534|hsa01100
641339	hsa05168
64135	hsa04622|hsa05161|hsa05162|hsa05164|hsa05168|hsa05171
64137	hsa02010
641371	hsa00062|hsa01040|hsa01100|hsa04913
64145	hsa04144
6416	hsa04010|hsa04012|hsa04620|hsa04664|hsa04668|hsa04912|hsa04926|hsa04935|hsa04936|hsa05120|hsa05132|hsa05135|hsa05142|hsa05161|hsa05166|hsa05167|hsa05169|hsa05208|hsa05417|hsa05418
64170	hsa04621|hsa04625|hsa05152|hsa05168
6419	hsa00310|hsa01100
64211	hsa04550
64215	hsa04141
64218	hsa04360
6422	hsa04310
64221	hsa04360
64223	hsa04136|hsa04140|hsa04150|hsa04151|hsa04714
6423	hsa04310
6424	hsa04310
64240	hsa02010|hsa04975|hsa04976|hsa04979
64241	hsa02010|hsa04975|hsa04976|hsa04979
6425	hsa04310
642517	hsa04144
6426	hsa03040|hsa04657|hsa05168
6427	hsa03040|hsa05168
6428	hsa03040|hsa05014|hsa05168
64282	hsa03018
64283	hsa05135
642843	hsa03015|hsa05164
6429	hsa03040|hsa05168
643	hsa04060|hsa04061|hsa04062
6430	hsa03040|hsa05168
6431	hsa03040|hsa05168
6432	hsa03040|hsa05014|hsa05168
64321	hsa04310
64324	hsa00310|hsa01100
643246	hsa04137|hsa04140|hsa04216|hsa04371|hsa04621|hsa05014|hsa05022|hsa05131|hsa05167
64326	hsa04115|hsa04120
64328	hsa03013
64332	hsa05202
6434	hsa03040|hsa04936
64343	hsa04622
64374	hsa04141
64377	hsa00513|hsa01100
643834	hsa04974
643847	hsa04974
64386	hsa04928
64388	hsa04350
64393	hsa04115
64398	hsa04390|hsa04530|hsa05165
64399	hsa04024|hsa04340|hsa05200|hsa05217
644	hsa00860|hsa01100
64409	hsa00512|hsa00514|hsa01100
6441	hsa04145
64411	hsa04015|hsa04024|hsa04144
644150	hsa04144|hsa05130|hsa05135
64419	hsa00562|hsa01100|hsa04070|hsa04140
6442	hsa05410|hsa05412|hsa05414|hsa05416
64421	hsa03450|hsa05340
64422	hsa04136|hsa04140|hsa05167
64425	hsa03020
6443	hsa05410|hsa05412|hsa05414|hsa05416
6444	hsa05410|hsa05412|hsa05414|hsa05416
64446	hsa05014|hsa05016|hsa05022
6445	hsa05410|hsa05412|hsa05414|hsa05416
6446	hsa04068|hsa04150|hsa04151|hsa04960
644672	hsa04514|hsa04530|hsa04670|hsa05130|hsa05160
6448	hsa00531|hsa01100|hsa04142
64499	hsa05164
645	hsa00740|hsa00860|hsa01100
64506	hsa04114|hsa04914
6452	hsa04650
6455	hsa04144
6456	hsa04144
6457	hsa04144
645745	hsa04978
64577	hsa00380|hsa01100
64579	hsa00534|hsa01100
64581	hsa04145|hsa04613|hsa04625|hsa05152
645974	hsa03015|hsa03018
64600	hsa00564|hsa00565|hsa00590|hsa00591|hsa00592|hsa01100|hsa04014|hsa04270|hsa04972|hsa04975
64601	hsa05132
6464	hsa01521|hsa01522|hsa04012|hsa04014|hsa04062|hsa04072|hsa04510|hsa04650|hsa04722|hsa04910|hsa04915|hsa04917|hsa04926|hsa04935|hsa05034|hsa05100|hsa05206|hsa05214|hsa05220|hsa05224|hsa05225|hsa05226
646625	hsa00230|hsa01100
64682	hsa04110|hsa04114|hsa04120|hsa04914|hsa05166
6469	hsa04340|hsa04360|hsa05200|hsa05205|hsa05217|hsa05226
6470	hsa00260|hsa00630|hsa00670|hsa01100|hsa01200|hsa01230|hsa01240|hsa01523
6472	hsa00260|hsa00630|hsa00670|hsa01100|hsa01200|hsa01230|hsa01240|hsa01523
64744	hsa04144
64746	hsa05132
64750	hsa04120|hsa04144|hsa04340|hsa04350
64754	hsa00310|hsa01100
6476	hsa00052|hsa00500|hsa01100|hsa04973
64764	hsa04022|hsa04024|hsa04151|hsa04152|hsa04211|hsa04261|hsa04668|hsa04714|hsa04725|hsa04728|hsa04911|hsa04915|hsa04916|hsa04918|hsa04922|hsa04925|hsa04926|hsa04927|hsa04928|hsa04931|hsa04934|hsa04935|hsa04962|hsa05016|hsa05020|hsa05030|hsa05031|hsa05034|hsa05161|hsa05163|hsa05165|hsa05166|hsa05203|hsa05207|hsa05215
64768	hsa00562|hsa01100|hsa04070
6477	hsa04115|hsa04120|hsa04310
64772	hsa00511
64781	hsa00600|hsa01100
64784	hsa05166
64786	hsa04137
64798	hsa04140|hsa04150
648	hsa04550|hsa05202|hsa05206
6480	hsa00510|hsa00514|hsa01100
64802	hsa00760|hsa01100|hsa01240
64805	hsa04611
64806	hsa04060|hsa04657
64816	hsa05204
6482	hsa00512|hsa00533|hsa00603|hsa00604|hsa01100
6483	hsa00512|hsa00533|hsa00603|hsa00604|hsa01100
64834	hsa00062|hsa01040|hsa01100|hsa01212
64837	hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05132
6484	hsa00601|hsa01100
64840	hsa04310
64841	hsa00520|hsa01100|hsa01250
64850	hsa00564|hsa01100
6487	hsa00513|hsa00514|hsa00515|hsa00533|hsa00601|hsa01100
6489	hsa00601|hsa00603|hsa00604|hsa01100
64895	hsa03015
64900	hsa00561|hsa00564|hsa01100|hsa04150|hsa04936
64901	hsa03013
64902	hsa00250|hsa00260|hsa00270|hsa00280|hsa01100
64919	hsa05202
64926	hsa04014
64928	hsa03010
6494	hsa04015|hsa04670
6495	hsa05202
64960	hsa03010
64963	hsa03010
64965	hsa03010
64968	hsa03010
64969	hsa03010
64979	hsa03010
6498	hsa04550
64981	hsa03010
64983	hsa03010
6499	hsa03018
650	hsa04060|hsa04350|hsa04390|hsa05200|hsa05217
6500	hsa04110|hsa04114|hsa04120|hsa04141|hsa04310|hsa04350|hsa04710|hsa05131|hsa05132|hsa05170|hsa05200
65003	hsa03010
65005	hsa03010
65008	hsa03010
65010	hsa04978|hsa05208
65018	hsa04137|hsa05012|hsa05014|hsa05022
6502	hsa04068|hsa04110|hsa04120|hsa04150|hsa05169|hsa05200|hsa05203|hsa05222
6504	hsa05162
6505	hsa04721|hsa04724|hsa04974
6506	hsa04721|hsa04724|hsa05014|hsa05016
6507	hsa04721|hsa04724|hsa05016
65082	hsa05132
65083	hsa03008
651	hsa04060
6510	hsa04974|hsa05230
65108	hsa04666|hsa05140
65109	hsa03013|hsa03015
6511	hsa04721|hsa04724|hsa05017
65110	hsa03013|hsa03015
6512	hsa04721|hsa04724
6513	hsa04066|hsa04911|hsa04919|hsa04920|hsa04922|hsa04931|hsa04976|hsa05166|hsa05200|hsa05211|hsa05230|hsa05415
6514	hsa04911|hsa04917|hsa04922|hsa04930|hsa04931|hsa04950|hsa04973|hsa05230
6517	hsa04068|hsa04152|hsa04910|hsa04920|hsa04930|hsa04931|hsa05415
6518	hsa04973
6519	hsa04974
652	hsa04060|hsa04350|hsa04390|hsa04550|hsa04919|hsa05200|hsa05217|hsa05418
6520	hsa04150|hsa04216|hsa04974
6521	hsa04966
6522	hsa04970|hsa04971|hsa04972|hsa04976
65220	hsa00760|hsa01100|hsa01240
6523	hsa04973|hsa04976|hsa04978
65243	hsa05168
65251	hsa05168
65258	hsa00563|hsa01100
65260	hsa04714
65263	hsa00330|hsa01100|hsa01230
65264	hsa04120
